userId,movieId,timestamp,rating
6,531,845554296,3.0
6,359,845556412,3.0
6,4,845554349,3.0
6,475,845554099,4.0
6,704,845555571,3.0
6,1042,845556462,3.0
6,637,845555046,4.0
6,405,845554603,3.0
6,2,845553522,4.0
6,347,845555300,3.0
6,410,845553354,3.0
6,589,845553317,3.0
6,1084,845555454,3.0
6,344,845553146,3.0
6,86,845556131,5.0
6,667,845555342,3.0
6,339,845553253,4.0
6,291,845555571,3.0
6,191,845554931,2.0
6,460,845555281,3.0
6,153,845553146,3.0
6,838,845555514,4.0
6,92,845555454,4.0
6,218,845553994,2.0
6,181,845553938,3.0
6,694,845555694,3.0
6,468,845553907,4.0
6,374,845554296,3.0
6,145,845553966,4.0
6,881,845556340,3.0
6,6,845553757,4.0
6,500,845553354,5.0
6,575,845555070,3.0
6,494,845554176,3.0
6,592,845553109,3.0
6,61,845555454,4.0
7,8373,1108602792,2.0
7,27741,1107474020,3.0
7,4844,1161738352,1.5
7,1246,1106635678,1.5
7,49278,1174263775,3.5
7,3114,1106635500,4.5
7,8665,1108602755,3.5
7,33162,1116550784,3.5
7,5816,1106635705,4.5
7,38388,1149548381,3.5
7,7143,1106636579,4.5
7,1183,1106712613,1.5
7,1270,1106635681,5.0
7,1617,1107127060,3.0
7,30816,1107127004,2.0
7,8970,1106636069,2.5
7,2640,1106635540,3.0
7,6534,1157949714,0.5
7,30812,1113353083,3.5
7,4310,1107127033,0.5
7,2353,1106635625,3.5
7,31878,1118025982,3.5
7,466,1106635532,5.0
7,924,1106712615,4.0
7,2683,1106635420,2.0
7,1101,1106635502,4.0
7,8972,1111552650,2.5
7,4896,1106636718,4.0
7,7153,1106636520,4.0
7,32587,1128486479,3.5
7,32296,1118026013,2.0
8,296,839463422,4.0
8,587,839463702,3.0
8,367,839463564,3.0
8,208,839463509,3.0
8,500,839463624,2.0
8,590,839463422,5.0
8,231,839463470,4.0
8,110,839463527,3.0
8,597,839463728,3.0
8,185,839463509,5.0
9,5962,1044657338,1.0
9,2877,1044657221,3.0
9,4131,1044657221,1.0
9,5378,1044656811,3.0
9,187,1044657119,3.0
9,5965,1044657185,4.0
9,5902,1044656934,5.0
9,5872,1044656962,3.0
9,6001,1044657072,4.0
9,6044,1044657285,2.0
10,106696,1455306204,4.5
10,56367,1455301825,3.5
10,69844,1455399200,3.0
10,112006,1455398144,4.0
10,72998,1455356351,2.5
10,2762,1455356388,0.5
10,56949,1455357531,3.0
10,7149,1455399533,4.0
10,79091,1455306124,5.0
10,91529,1455302120,5.0
10,106782,1455398089,1.0
10,72011,1455301741,2.5
10,2959,1455356582,0.5
10,87222,1455306257,3.5
10,5943,1455303078,3.0
10,88810,1455399281,3.0
10,597,1455357645,3.5
10,103335,1455398111,4.0
10,588,1455306173,4.0
10,296,1455303387,1.0
10,8808,1455397936,3.0
10,31685,1455357602,4.5
10,95510,1455398127,3.0
10,77841,1455302684,2.0
10,5620,1455357578,3.0
10,2671,1455357517,3.5
10,105211,1455399232,2.5
10,1907,1455306183,4.0
11,736,902154542,4.0
11,110,902154266,5.0
11,1573,902154542,3.0
11,153,902154593,3.0
11,648,902154514,4.0
11,589,902154266,4.0
11,1917,901200037,4.0
11,1608,902154316,4.0
11,529,902155043,5.0
11,1687,902154647,3.0
11,1704,902155102,4.0
11,150,902154266,5.0
11,593,902155102,5.0
12,3668,1247264220,5.0
12,6942,1247264138,5.0
12,2485,1247264406,5.0
12,838,1247264096,5.0
12,1357,1247263404,5.0
12,4018,1247264420,4.5
12,920,1247264114,4.5
13,2174,987456818,3.0
13,3793,987895902,4.0
13,47,987895819,5.0
13,3996,987895902,5.0
13,3977,987895952,3.0
13,2541,987456818,2.0
13,3578,987895902,5.0
14,337,835441239,5.0
14,367,835441210,1.0
14,32,835441168,4.0
14,105,835441371,3.0
14,593,835441086,4.0
14,784,835442447,1.0
14,539,835441415,4.0
14,25,835441394,4.0
14,351,835441686,3.0
14,377,835441328,3.0
15,4886,1510577956,3.5
15,1210,1510572653,5.0
15,588,1510577985,3.0
15,48780,1510572075,4.5
15,115713,1510572009,2.0
15,5445,1510571793,4.0
15,1270,1510571953,5.0
15,2916,1510572872,4.5
15,50872,1510577962,3.0
15,60069,1510577951,3.5
15,4995,1510571789,5.0
15,122886,1510572679,5.0
15,101864,1510572902,4.0
15,256,1299425021,3.0
15,858,1510571941,4.0
15,355,1299425002,1.0
15,112556,1510572466,4.5
15,4022,1510572048,3.5
15,166635,1510572516,3.5
15,2028,1510571984,3.5
15,1196,1510572645,5.0
15,104841,1510572095,4.5
15,4306,1510577965,3.0
15,2762,1510571764,3.0
15,7438,1510572163,3.0
15,4720,1510571736,5.0
15,2011,1510572060,5.0
16,4002,1377476669,3.5
16,3949,1377477886,4.0
16,904,1377476805,3.5
16,356,1377477951,3.5
16,1199,1377477911,5.0
16,1207,1377476891,4.0
16,1136,1377476972,4.0
16,678,1377477470,4.0
16,1276,1377477457,4.0
16,111,1377477446,4.5
16,1680,1377476680,3.5
16,2571,1377476921,3.5
16,2959,1377476874,3.5
16,1223,1377477855,4.0
16,1261,1377476629,4.0
16,47,1377477814,3.5
16,5952,1377477424,3.5
16,1219,1377477594,3.0
16,3000,1377477521,4.0
16,7099,1377477464,3.5
17,33794,1305696851,4.0
17,2571,1305696756,5.0
17,3508,1305696721,4.0
17,2762,1305696835,4.0
17,111,1326943208,4.0
17,1259,1305696786,4.0
17,82459,1305696644,4.0
17,3949,1322629083,4.5
17,3039,1305696285,4.5
17,7099,1322628786,5.0
17,27773,1322628790,4.0
17,3435,1307262260,3.5
17,1258,1322628838,4.0
17,2717,1305696306,3.5
17,50,1305697013,4.5
17,910,1305696226,3.5
17,904,1307262274,4.0
17,1196,1305696635,5.0
17,68157,1305696894,4.0
17,1210,1305696490,5.0
17,77455,1307262449,3.5
18,5218,1455209763,4.0
18,8368,1456923938,3.5
18,6787,1534020896,4.0
18,2692,1455231448,3.0
18,6934,1455750324,3.0
18,79702,1455051182,4.0
18,30793,1455050800,4.0
18,1245,1503000947,4.0
18,115713,1455051411,4.5
18,4011,1456958432,4.5
18,466,1459946776,2.5
18,1961,1455050512,4.0
18,111759,1456744991,3.5
18,7373,1455049881,3.5
18,99114,1455051144,4.0
18,73499,1457445100,3.5
18,1892,1458679104,4.0
18,6874,1455049814,3.5
18,2959,1455049351,4.5
18,86880,1455231363,3.0
18,5445,1455209691,4.0
18,76077,1456924816,3.0
18,73323,1456770625,4.5
18,1954,1455749673,4.0
18,80489,1463686312,4.0
18,1196,1455209805,4.0
18,38038,1455049942,4.0
18,4327,1455735349,4.0
18,4963,1455209694,4.0
18,145,1456864434,3.5
18,8641,1455060196,2.5
18,57640,1455749376,3.5
18,51540,1455821297,4.5
18,3751,1455529841,3.5
18,5816,1456923936,3.5
18,36519,1455051042,3.0
18,69951,1455749591,3.5
18,588,1455209912,3.5
18,8961,1455209724,3.5
18,177593,1534007386,4.5
18,431,1462138790,4.0
18,589,1455209793,4.5
18,122904,1460575806,3.5
18,134130,1456693665,4.5
18,904,1455050080,4.5
18,1223,1455050616,4.5
18,45499,1455231957,4.0
18,44555,1485646726,4.0
18,1260,1455059781,4.0
18,104,1455748792,2.5
18,60756,1455749449,3.0
18,73268,1478632335,3.5
18,2470,1455529935,3.0
18,34,1455617533,2.5
18,65596,1470088658,4.0
18,1527,1455050095,3.5
18,4973,1455209683,4.0
18,1356,1455231686,4.5
18,442,1455748803,3.0
18,168252,1493155981,4.0
18,5349,1456923908,4.0
18,52604,1457650649,4.5
18,8117,1456859960,4.0
18,134853,1469994968,3.5
18,1198,1455049377,4.0
18,171023,1505599943,4.0
18,79132,1455050059,4.5
18,72998,1455749238,4.0
18,1036,1455618103,4.0
18,68358,1455231723,3.5
18,8917,1455049936,3.5
18,114060,1477511813,3.5
18,344,1455209869,2.5
18,50872,1455059813,3.5
18,2058,1476911164,3.5
18,58295,1476902377,3.5
18,48516,1455049826,4.5
18,71156,1455749513,3.0
18,16,1461311583,4.5
18,98124,1473004465,4.0
18,1391,1455529835,3.0
18,34150,1455049954,3.5
18,2184,1512850460,3.0
18,1089,1455051391,4.0
18,2421,1455749739,3.0
18,163,1455748933,4.0
18,103253,1478381466,3.5
18,541,1456745325,4.0
18,68157,1455059756,3.5
18,77561,1455051202,4.0
18,5669,1456919349,3.5
18,778,1455050179,4.5
18,1270,1455748627,4.0
18,112852,1455618433,4.5
18,6365,1455750315,3.5
18,1291,1455059809,4.0
18,160438,1473361651,3.0
18,69640,1456772121,4.0
18,58299,1455749828,4.0
18,5956,1455050816,4.0
18,50,1455049343,5.0
19,3269,965703940,2.0
19,3113,965712018,2.0
19,2014,965707669,2.0
19,2840,965711793,2.0
19,3551,965710781,3.0
19,3825,965702777,3.0
19,2243,965706114,2.0
19,104,965706185,2.0
19,2513,965705195,1.0
19,606,965705362,2.0
19,2416,965706438,3.0
19,537,965707576,1.0
19,1610,965710871,3.0
19,839,965712018,1.0
19,1379,965707828,2.0
19,1517,965705845,3.0
19,2720,965708653,1.0
19,1073,965704248,4.0
19,480,965703785,2.0
19,2034,965703973,2.0
19,829,965706415,2.0
19,1681,965710220,3.0
19,3784,965702923,2.0
19,1676,965709622,2.0
19,2802,965711413,3.0
19,1556,965712048,1.0
19,3387,965707828,2.0
19,353,965711267,5.0
19,2857,965709047,3.0
19,1562,965710092,1.0
19,325,965708360,2.0
19,208,965709832,2.0
19,2354,965707419,2.0
19,540,965711928,1.0
19,442,965703811,3.0
19,2683,965706592,3.0
19,3176,965703010,1.0
19,64,965708037,2.0
19,648,965709656,3.0
19,3578,965703221,3.0
19,1882,965701107,2.0
19,3040,965706438,3.0
19,1377,965706683,3.0
19,1330,965705240,2.0
19,1193,965702660,4.0
19,2455,965703698,2.0
19,3693,965706728,2.0
19,2797,965704248,3.0
19,2806,965706795,2.0
19,2672,965704033,3.0
19,1551,965710019,2.0
19,542,965707983,2.0
19,2822,965710019,2.0
19,1717,965705195,3.0
19,587,965706438,3.0
19,1269,965705942,4.0
19,837,965706317,4.0
19,661,965709102,3.0
19,3743,965702940,2.0
19,3450,965706185,3.0
19,2046,965703727,2.0
19,1258,965704863,2.0
19,3190,965703443,1.0
19,435,965703973,2.0
19,1081,965706389,2.0
19,1967,965704281,5.0
19,1240,965703605,4.0
19,2375,965707576,2.0
19,3034,965709047,3.0
19,3156,965703834,1.0
19,1617,965710565,4.0
19,2111,965706140,3.0
19,1256,965705619,4.0
19,1973,965705322,2.0
19,2997,965705619,4.0
19,1542,965706232,2.0
19,1885,965705982,2.0
19,2044,965708132,3.0
19,2605,965711649,2.0
19,551,965706163,5.0
19,2953,965708360,3.0
19,374,965708038,2.0
19,1372,965703698,5.0
19,440,965706114,3.0
19,3308,965706484,2.0
19,3016,965705117,3.0
19,1322,965705443,2.0
19,253,965704952,3.0
19,1747,965706092,2.0
19,377,965711156,4.0
19,3701,965703756,2.0
19,2642,965704033,1.0
19,711,965709923,3.0
19,3837,965704999,1.0
19,407,965705059,3.0
19,3101,965711014,1.0
19,903,965710671,5.0
19,3243,965707552,3.0
19,1923,965705784,4.0
19,295,965708038,3.0
19,1994,965710781,3.0
19,2470,965706365,3.0
19,1972,965705301,1.0
19,1405,965707101,2.0
19,2668,965703853,2.0
19,3409,965703299,2.0
19,1374,965709478,5.0
19,427,965712068,3.0
19,921,965706068,3.0
19,3104,965705784,2.0
19,1021,965707419,2.0
19,2100,965704281,3.0
19,1028,965706092,2.0
19,1257,965705725,3.0
19,880,965711873,2.0
19,2572,965706365,3.0
19,513,965707637,3.0
19,2959,965703109,5.0
19,2394,965709144,3.0
19,2027,965708217,1.0
19,1307,965705962,3.0
19,92,965712048,2.0
19,70,965704974,2.0
19,348,965706276,2.0
19,1285,965706185,5.0
19,1079,965705725,4.0
19,3712,965706748,3.0
19,2496,965706683,3.0
19,842,965705347,2.0
19,2266,965707828,3.0
19,420,965708098,2.0
19,3708,965711769,2.0
19,3526,965706019,2.0
19,3017,965705301,2.0
19,1591,965704079,2.0
19,2227,965701107,3.0
19,1489,965709204,2.0
19,3225,965703061,3.0
19,153,965707889,2.0
19,3448,965706365,3.0
19,15,965710039,2.0
20,3986,1054037622,2.5
20,4270,1054147293,0.5
20,4378,1054037158,3.5
20,1722,1054036240,3.0
20,2078,1054038081,4.5
20,2857,1054038534,4.0
20,6333,1054036616,4.0
20,3882,1054037657,2.5
20,5504,1054037842,0.5
20,2018,1054038166,4.0
20,3512,1054037253,3.0
20,1919,1054038348,3.5
20,1333,1054036254,3.5
20,1088,1054147512,4.5
20,3948,1054037203,3.5
20,1030,1054038374,3.0
20,1010,1054038376,3.0
20,3977,1054147198,3.5
20,34,1054038093,4.0
20,4886,1054037089,4.0
20,6365,1054147167,4.0
20,3897,1054036184,4.5
20,3483,1054038288,3.5
20,5418,1054037279,3.0
20,4039,1054147453,5.0
20,596,1054038175,4.5
20,2804,1054036159,5.0
20,2300,1054147430,5.0
20,4641,1054037434,3.0
20,3751,1054037147,5.0
20,2761,1054038106,4.5
20,5299,1054037084,4.0
20,801,1054038390,2.5
20,364,1054038067,5.0
20,3159,1054038115,5.0
20,3967,1054037160,4.5
20,5171,1054037913,2.0
20,4993,1054037162,5.0
20,5816,1054037077,4.5
20,4161,1054147312,3.5
20,2137,1054038124,4.5
20,1021,1054038421,2.0
20,3408,1054037151,3.5
20,4776,1054037390,3.5
20,4901,1054037324,3.5
20,3536,1054037346,1.5
20,3793,1054037246,3.5
20,2087,1054038136,4.5
20,4446,1054037907,3.5
21,41566,1468113305,3.0
21,5445,1418932153,4.5
21,111759,1403460346,4.5
21,4963,1403460880,4.5
21,111113,1407617738,2.5
21,69122,1500701830,3.5
21,2858,1441392960,2.0
21,7373,1452052088,3.0
21,2989,1403459790,4.5
21,73017,1419795394,2.5
21,45499,1418063317,3.5
21,5952,1419025155,2.0
21,99114,1441826975,3.5
21,3635,1403459821,4.5
21,134853,1441392913,4.0
21,902,1500701864,3.0
21,5219,1468113409,3.0
21,44,1376822969,1.0
21,3578,1436989941,2.5
21,5989,1421521738,3.5
21,45672,1419794605,3.0
21,1148,1403459916,3.0
21,4701,1403459884,3.5
21,117572,1419794255,2.5
21,1909,1419025142,2.0
21,296,1500701533,3.5
21,69406,1418926516,3.5
21,136020,1452051829,4.0
21,551,1418063134,0.5
21,8574,1418063157,0.5
21,117922,1418063173,3.5
21,70286,1441826981,3.5
21,69526,1468113535,3.5
21,103801,1376823555,0.5
21,103384,1403460773,4.0
21,134368,1436989206,3.5
21,2985,1376823280,3.5
21,64032,1419794800,2.5
21,103228,1403460734,3.5
21,136016,1452051788,3.0
21,1214,1419795364,1.5
21,4446,1412967924,3.5
21,58998,1441393230,4.5
21,105844,1403460491,2.0
21,49272,1418063254,4.0
21,108945,1403461870,3.0
21,2167,1441393080,3.5
21,53121,1403460883,4.5
21,40815,1403460886,4.0
21,3988,1418063141,1.0
21,780,1452052029,3.5
21,30816,1418063364,3.0
21,102716,1376823571,3.0
21,3082,1376822996,5.0
21,77561,1418847003,4.0
21,4489,1441393840,4.5
21,108932,1468113609,1.0
21,1391,1468113524,0.5
21,31433,1427558524,3.5
21,6365,1418063571,3.5
21,2012,1418063227,5.0
21,108190,1500701759,3.5
21,8529,1407617755,4.5
21,115149,1452052151,3.5
21,5378,1403459855,4.0
21,119145,1468113211,4.0
21,68793,1419794523,3.5
21,106489,1418846905,3.0
21,142536,1452051867,2.5
21,2953,1500701906,3.0
21,3000,1441393015,0.5
21,32587,1468113492,3.0
21,78469,1468113385,3.5
21,160872,1468113939,0.5
21,2541,1376823011,4.0
21,106696,1403460685,4.0
21,597,1407617864,4.0
21,1240,1436989924,3.5
21,2378,1376822727,2.5
21,149380,1452051859,1.5
21,140301,1441393974,3.0
21,1291,1417378089,4.0
21,130450,1452051910,3.0
21,50189,1376823741,2.0
21,34048,1468113413,3.5
21,2002,1418847031,3.5
21,33004,1419025243,4.5
21,2424,1423422347,4.0
21,164909,1500702132,3.5
22,107,1268330607,4.5
22,3578,1268727393,4.0
22,4903,1268727442,4.0
22,48394,1268726542,1.5
22,7361,1268726531,3.5
22,41997,1268726734,3.0
22,3210,1268726113,3.5
22,4848,1268726967,4.5
22,55765,1268727308,1.0
22,6874,1268726782,4.0
22,39183,1268726935,2.5
22,4034,1268726741,4.5
22,4226,1268726490,3.0
22,44191,1268727414,0.5
22,858,1268726337,3.0
22,56367,1268727294,0.5
22,5418,1268727381,3.5
22,33004,1268726235,1.0
22,33794,1268726623,2.5
22,2160,1268330584,4.0
22,68358,1268727244,0.5
22,8970,1268727357,3.5
22,6711,1268726851,4.0
22,63082,1268726299,0.5
23,3996,1107163815,3.5
23,3030,1107164365,3.0
23,1884,1107162759,3.0
23,2912,1107162744,3.5
23,175,1107162721,3.0
23,5013,1107164209,3.0
23,923,1107164855,4.0
23,1217,1107341647,3.5
23,1245,1107162670,3.5
23,58,1107164183,3.0
23,1266,1107341726,4.0
23,1136,1107341920,3.0
23,1252,1107163719,4.5
23,904,1107164418,3.5
23,1080,1107341620,3.5
23,2579,1107163393,4.0
23,6807,1107164480,3.5
23,1258,1107341607,5.0
23,4235,1107164493,4.0
23,7064,1107164411,3.5
23,8370,1107163825,4.0
23,7069,1107341955,3.0
23,8961,1107164371,3.0
23,2467,1107162749,4.0
23,272,1107162524,4.0
24,134130,1458941964,4.0
24,5943,1458944234,2.0
24,50,1458942023,4.0
24,70286,1458941613,4.0
24,46976,1458941000,4.0
24,2916,1458941823,3.5
24,296,1458942020,4.0
24,54286,1458941553,4.0
24,31685,1458941948,3.5
24,1580,1458941715,4.0
24,91529,1458941551,4.0
24,6350,1458941335,4.5
24,1639,1458941213,3.0
24,1663,1458941784,3.5
24,35836,1458941084,4.0
24,1220,1458941742,3.5
24,63113,1458941780,3.0
24,5903,1458941589,3.0
24,2421,1458941291,3.5
24,86882,1458944025,4.0
24,34437,1458941506,3.5
24,59615,1458941901,3.5
25,4993,1535470421,5.0
25,180095,1535470476,5.0
25,260,1535470429,5.0
25,3578,1535470497,5.0
25,187593,1535470534,5.0
25,7153,1535470418,5.0
26,153,836950286,3.0
26,380,836950245,3.0
26,288,836950431,3.0
26,165,836950286,4.0
26,593,836950379,4.0
27,2355,962685318,3.0
27,1201,965149552,4.0
27,3751,962685032,3.0
27,3168,965149621,2.0
27,2311,965151086,2.0
27,1010,962686260,2.0
27,2640,962686758,4.0
27,2565,965149694,5.0
27,1250,962686417,4.0
27,1148,962686041,5.0
27,364,962685351,4.0
27,1947,965149512,5.0
27,1566,962685318,2.0
27,1920,962685711,2.0
27,1304,965149456,3.0
27,455,962685569,3.0
27,1588,962685470,2.0
27,480,962685912,4.0
27,1474,962685802,3.0
27,367,965150022,4.0
27,3489,965150022,5.0
27,1580,962686758,3.0
27,1083,965149552,4.0
27,3681,965149571,4.0
27,1262,962686386,5.0
27,2094,965150412,4.0
27,924,962686660,2.0
28,8983,1234515866,2.0
28,3510,1242290213,3.0
28,778,1235806117,3.5
28,1101,1234516135,3.0
28,318,1234338000,3.5
28,1371,1234334902,4.0
28,52241,1236313504,2.0
28,47644,1236314716,3.0
28,31225,1242288487,3.0
28,26695,1242289677,3.5
28,31,1234334920,2.5
28,524,1242032861,3.5
28,5956,1242290554,2.0
28,68358,1242883340,3.5
28,48780,1234338427,1.5
28,3178,1242031255,2.5
28,2908,1242288232,3.0
28,1215,1234515861,3.5
28,1120,1234334932,3.0
28,5009,1242290723,2.5
28,61628,1234853784,2.0
28,5329,1242288954,3.0
28,71135,1277001895,3.5
28,40583,1242288972,2.5
28,2951,1234515633,3.0
28,1199,1243837575,2.0
28,60941,1234854184,3.0
28,996,1234516298,2.0
28,6428,1234571930,3.0
28,1587,1234516422,2.5
28,1256,1243837314,4.0
28,1921,1234572108,4.0
28,3386,1242288921,2.5
28,47099,1242288778,3.0
28,67534,1242883379,3.0
28,647,1242290414,2.5
28,54503,1242032422,3.5
28,30749,1234337586,4.0
28,2403,1234516006,2.0
28,253,1242033136,3.0
28,2686,1234569659,3.0
28,6539,1242031882,2.0
28,6333,1234515699,2.5
28,61352,1234853868,3.0
28,49651,1242290424,2.5
28,38061,1234337997,4.5
28,3107,1242290922,2.0
28,5682,1242108379,2.5
28,1641,1242290294,2.5
28,589,1234515689,4.5
28,6537,1234516415,4.0
28,1197,1243837364,2.5
28,51935,1242289917,2.5
28,34048,1234516420,3.5
28,30812,1242288990,3.0
28,1208,1234516758,3.0
28,64839,1240816020,3.0
28,51080,1242109122,2.0
28,60943,1234336526,4.5
28,8914,1234337380,2.0
28,54997,1234338456,3.5
28,49961,1236228709,3.0
28,161,1242032929,3.0
28,8495,1236311537,2.5
28,4776,1242290187,2.0
28,1953,1234338731,4.0
28,33794,1234338148,4.5
28,2841,1242289152,2.5
28,2105,1234334929,4.0
28,47894,1234337674,3.5
28,64575,1235975894,2.5
28,61024,1234854178,2.0
28,7153,1234338343,3.5
28,62394,1234853555,2.0
28,2706,1242290771,3.0
28,45658,1236313534,2.0
28,858,1234338178,4.5
28,4327,1234338745,3.5
28,4343,1277002280,2.5
28,64614,1234570126,4.0
28,442,1234516283,1.0
28,7143,1242032883,3.5
28,3535,1242033133,4.0
28,55080,1242289755,2.5
28,353,1242033139,3.0
28,1466,1234570448,3.0
28,37741,1234341011,2.0
28,4995,1236313511,3.0
28,6947,1234515870,3.5
28,46578,1243837448,2.0
28,34405,1234335507,4.5
28,43396,1234341071,4.0
28,31420,1242290865,2.5
28,3020,1242032934,3.0
28,58293,1234335308,0.5
28,26750,1242031891,3.5
28,33679,1234516121,2.0
28,56782,1234340899,3.0
28,7263,1240211839,3.0
28,27408,1242032514,2.5
28,49272,1234338817,3.5
28,300,1242288446,2.0
28,2701,1234516443,1.5
28,553,1242032366,3.0
28,39381,1234338567,3.5
28,147,1242289858,2.5
28,1080,1243837515,3.5
28,3783,1236313787,4.0
28,50068,1234337590,3.0
28,54286,1234338764,4.0
28,780,1234516111,3.0
28,2272,1242290244,2.5
28,63113,1234853160,3.0
28,507,1242032956,4.0
29,356,1362016780,4.5
29,4327,1307906981,4.0
29,81845,1307907049,4.0
29,914,1362016608,4.0
29,70286,1307906685,4.0
29,296,1362016789,3.5
29,51540,1307948222,4.0
29,64620,1310804277,4.5
29,1270,1307906647,4.0
29,7156,1307906727,4.5
29,26554,1309069525,4.0
29,2951,1307907122,4.5
29,82459,1310787896,5.0
29,56174,1309069586,4.0
29,858,1307907013,4.5
29,68237,1307906345,5.0
29,3681,1307907026,4.0
30,110,1500370456,5.0
30,111759,1500370446,5.0
30,1200,1500370434,3.0
30,108932,1500370367,4.0
30,5952,1500370399,5.0
30,115617,1500370457,5.0
30,1210,1500370347,5.0
31,1361,850466810,5.0
31,588,850467365,5.0
31,1198,850467408,4.0
31,344,850467365,3.0
31,612,852208599,3.0
31,1240,850467408,4.0
31,1036,850467468,5.0
31,1278,850467425,5.0
31,17,850466616,3.0
31,1099,850467444,2.0
32,21,856737002,4.0
32,1197,856737123,5.0
32,1073,856736173,5.0
32,719,856736290,3.0
32,24,856737205,3.0
32,799,856736405,3.0
32,6,856736172,3.0
32,1086,856737270,4.0
32,236,856737081,3.0
32,1356,856736262,4.0
32,1061,856736405,4.0
32,39,856737205,3.0
32,203,856737166,4.0
32,272,856737123,5.0
32,153,856737123,3.0
32,708,856736227,4.0
32,440,856737270,4.0
32,784,856736227,3.0
32,648,856736119,3.0
32,1104,856737082,5.0
32,3,856736172,3.0
33,2080,940422746,4.0
33,25,939646902,3.0
33,1784,939647873,2.0
33,300,939648134,3.0
33,34,939646940,3.0
33,1617,939646982,5.0
33,1280,939716738,5.0
33,308,939716559,4.0
33,50,939646733,5.0
33,1358,939646820,4.0
33,1643,939654896,3.0
33,2762,939646424,4.0
33,1487,939716855,3.0
33,507,939646733,4.0
33,1721,939646820,4.0
33,452,939716519,4.0
33,2108,939646865,2.0
33,613,939715859,5.0
33,1678,939715414,5.0
33,589,939647370,4.0
33,150,939647816,3.0
33,2443,939654747,3.0
33,1719,939715485,5.0
33,1841,939717614,3.0
33,2310,939716738,4.0
33,2580,939646902,5.0
33,7,939654896,1.0
33,800,939715233,4.0
33,1621,939716819,2.0
